Wavelength (nm) - Plot 0	Amplitude (cts) - Plot 0	
775.637	1010	
775.665	1010	
775.692	1010	
775.72	1012	
775.748	1008	
775.776	1008	
775.804	1006	
775.831	1006	
775.859	1010	
775.887	1012	
775.915	1010	
775.943	1012	
775.97	1012	
775.998	1014	
776.026	1012	
776.054	1006	
776.082	1008	
776.109	1008	
776.137	1006	
776.165	1004	
776.193	1010	
776.221	1014	
776.248	1010	
776.276	1006	
776.304	1006	
776.332	1008	
776.36	1012	
776.387	1010	
776.415	1010	
776.443	1008	
776.471	1008	
776.498	1010	
776.526	1012	
776.554	1012	
776.582	1006	
776.609	1006	
776.637	1006	
776.665	1006	
776.693	1010	
776.721	1012	
776.748	1012	
776.776	1010	
776.804	1006	
776.832	1002	
776.859	1008	
776.887	1002	
776.915	1004	
776.943	1008	
776.97	1008	
776.998	1010	
777.026	1006	
777.054	1008	
777.081	1008	
777.109	1004	
777.137	1014	
777.165	1008	
777.192	1010	
777.22	1010	
777.248	1006	
777.276	1012	
777.303	1006	
777.331	1014	
777.359	1012	
777.386	1006	
777.414	1008	
777.442	1014	
777.47	1006	
777.497	1004	
777.525	1006	
777.553	1008	
777.581	1006	
777.608	1012	
777.636	1008	
777.664	1008	
777.691	1004	
777.719	1008	
777.747	1012	
777.775	1016	
777.802	1004	
777.83	1004	
777.858	1008	
777.885	1006	
777.913	1002	
777.941	1004	
777.969	1008	
777.996	1008	
778.024	1004	
778.052	1008	
778.079	1006	
778.107	1006	
778.135	1010	
778.162	1012	
778.19	1006	
778.218	1012	
778.246	1012	
778.273	1010	
778.301	1004	
778.329	1006	
778.356	1006	
778.384	1008	
778.412	1006	
778.439	1012	
778.467	1004	
778.495	1004	
778.522	1008	
778.55	1012	
778.578	1006	
778.605	1008	
778.633	1012	
778.661	1014	
778.688	1008	
778.716	1002	
778.744	1010	
778.771	1006	
778.799	1008	
778.827	1012	
778.854	1004	
778.882	1010	
778.91	1010	
778.937	1006	
778.965	1006	
778.993	1006	
779.02	1008	
779.048	1008	
779.076	1012	
779.103	1008	
779.131	1014	
779.159	1006	
779.186	1006	
779.214	1006	
779.242	1006	
779.269	1008	
779.297	1008	
779.324	1006	
779.352	1008	
779.38	1004	
779.407	1006	
779.435	1006	
779.463	1008	
779.49	1008	
779.518	1012	
779.546	1006	
779.573	1004	
779.601	1010	
779.628	1006	
779.656	1016	
779.684	1004	
779.711	1010	
779.739	1006	
779.767	1012	
779.794	1012	
779.822	1010	
779.849	1008	
779.877	1004	
779.905	1008	
779.932	1008	
779.96	1010	
779.987	1008	
780.015	1006	
780.043	1008	
780.07	1010	
780.098	1010	
780.125	1008	
780.153	1008	
780.181	1006	
780.208	1004	
780.236	1006	
780.263	1002	
780.291	1010	
780.319	1012	
780.346	1008	
780.374	1006	
780.401	1008	
780.429	1006	
780.457	1014	
780.484	1006	
780.512	1016	
780.539	1004	
780.567	1010	
780.594	1004	
780.622	1004	
780.65	1004	
780.677	1008	
780.705	1006	
780.732	1010	
780.76	1002	
780.787	1006	
780.815	1006	
780.843	1002	
780.87	1008	
780.898	1012	
780.925	1008	
780.953	1008	
780.98	1008	
781.008	1008	
781.036	1010	
781.063	1008	
781.091	1008	
781.118	1010	
781.146	1010	
781.173	1004	
781.201	1006	
781.228	1008	
781.256	1008	
781.283	1008	
781.311	1010	
781.339	1006	
781.366	1008	
781.394	1010	
781.421	1004	
781.449	1008	
781.476	1000	
781.504	1006	
781.531	1008	
781.559	1004	
781.586	1010	
781.614	1008	
781.641	1008	
781.669	1008	
781.696	1008	
781.724	1006	
781.752	1008	
781.779	1002	
781.807	1006	
781.834	1010	
781.862	1012	
781.889	1004	
781.917	1006	
781.944	1004	
781.972	1010	
781.999	1006	
782.027	1010	
782.054	1006	
782.082	1006	
782.109	1002	
782.137	1004	
782.164	1010	
782.192	1004	
782.219	1004	
782.247	1008	
782.274	1008	
782.302	1010	
782.329	1006	
782.357	1008	
782.384	1010	
782.412	1010	
782.439	1008	
782.467	1006	
782.494	1012	
782.522	1006	
782.549	1014	
782.577	1006	
782.604	1012	
782.632	1012	
782.659	1008	
782.687	1006	
782.714	1010	
782.741	1012	
782.769	1012	
782.796	1012	
782.824	1010	
782.851	1010	
782.879	1008	
782.906	1008	
782.934	1008	
782.961	1014	
782.989	1010	
783.016	1008	
783.044	1006	
783.071	1008	
783.098	1010	
783.126	1008	
783.153	1008	
783.181	1012	
783.208	1008	
783.236	1012	
783.263	1006	
783.291	1006	
783.318	1008	
783.346	1014	
783.373	1008	
783.4	1008	
783.428	1006	
783.455	1008	
783.483	1004	
783.51	1010	
783.538	1002	
783.565	1012	
783.592	1012	
783.62	1008	
783.647	1006	
783.675	1008	
783.702	1006	
783.73	1008	
783.757	1012	
783.784	1008	
783.812	1014	
783.839	1006	
783.867	1010	
783.894	1008	
783.922	1008	
783.949	1006	
783.976	1012	
784.004	1008	
784.031	1014	
784.059	1006	
784.086	1008	
784.113	1010	
784.141	1010	
784.168	1010	
784.196	1010	
784.223	1012	
784.25	1008	
784.278	1006	
784.305	1008	
784.333	1008	
784.36	1010	
784.387	1010	
784.415	1012	
784.442	1002	
784.47	1008	
784.497	1006	
784.524	1008	
784.552	1014	
784.579	1002	
784.607	1004	
784.634	1010	
784.661	1010	
784.689	1012	
784.716	1012	
784.743	1012	
784.771	1008	
784.798	1006	
784.826	1002	
784.853	1008	
784.88	1012	
784.908	1006	
784.935	1008	
784.962	1010	
784.99	1008	
785.017	1006	
785.045	1004	
785.072	1008	
785.099	1008	
785.127	1006	
785.154	1012	
785.181	1008	
785.209	1004	
785.236	1006	
785.263	1002	
785.291	1008	
785.318	1010	
785.345	1006	
785.373	1004	
785.4	1004	
785.427	1004	
785.455	1008	
785.482	1008	
785.509	1010	
785.537	1006	
785.564	1006	
785.591	1002	
785.619	1008	
785.646	1008	
